id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class
e28ce3a50b0b0cf4cf89ddb9ade0dbb3,e721b270936b50c4bc33966f49fe3f44,2679,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Household contact;Other,NA,Significant,Adjusted,Both,School based,General population,NA,NA,72,Sierra Leone,Freetown,20,May 05,2019,24,May 05,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
e28ce3a50b0b0cf4cf89ddb9ade0dbb3,203fe469a95105c3ebd0be0dbb837ebe,2679,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7,0,Days,NA,NA,Median,NA,NA,5,9,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,NA,NA,71,Sierra Leone,Kenema District,3,Jun 06,2019,28,Sep 09,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
07694750cc400f44b0436ff8e375038a,550309e71359b9ab3ea09c91b3678303,2684,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7.5,0,Days,NA,NA,Mean,4.9,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,103,Liberia,NA,NA,Jan 01,2019,NA,Dec 12,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
07694750cc400f44b0436ff8e375038a,135c0547db30358008d9c589ec906a28,2684,Lassa mammarenavirus,Severity - case fatality rate (CFR),39.8,0,Percentage (%),34.6,45.1,Unspecified,NA,NA,NA,NA,NA,41,103,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,103,Liberia,NA,NA,Jan 01,2019,NA,Dec 12,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
07694750cc400f44b0436ff8e375038a,1db7b4dbc4cd31a63e48ae568bac0258,2684,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,103,Liberia,NA,NA,Jan 01,2019,NA,Dec 12,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
07694750cc400f44b0436ff8e375038a,383efe4c950791b31ea49b1232233086,2684,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Occupation;Sex,Healthcare,Not significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,103,Liberia,NA,NA,Jan 01,2019,NA,Dec 12,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
fa80c03c7655ca696b13c7da0205ddc1,d5e22240348e413678b6034d044a0677,2707,Lassa mammarenavirus,Growth rate (r),0.51,0,Per day,NA,NA,Unspecified,NA,NA,0.17,1.06,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,31,Oct 10,2016,23,Jan 01,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Growth rate
fa80c03c7655ca696b13c7da0205ddc1,fecb133d0f26eacce227e31b38f5de4f,2707,Lassa mammarenavirus,Growth rate (r),0.43,0,Per day,NA,NA,Unspecified,NA,NA,0.23,0.72,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,30,Oct 10,2017,22,Jan 01,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Growth rate
fa80c03c7655ca696b13c7da0205ddc1,000c70e72020c71b4d8563907e4c2d93,2707,Lassa mammarenavirus,Growth rate (r),0.32,0,Per day,NA,NA,Unspecified,NA,NA,0.23,0.64,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,29,Oct 10,2018,21,Jan 01,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Growth rate
35894e78644b1162bc677f5b19a9c2a3,9b6e99962ed9d0ead376ac3236750122,2714,Lassa mammarenavirus,Severity - case fatality rate (CFR),36.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,11,30,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,16,39,30,Nigeria,Irrua,NA,NA,2009,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
35894e78644b1162bc677f5b19a9c2a3,1e8818734d59f273c8fce5fc65fb62c3,2714,Lassa mammarenavirus,Human delay - symptom onset>admission to care,NA,0,Days,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,16,39,30,Nigeria,Irrua,NA,NA,2009,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
a1343eeb54acbd2cbcdc42a4b1415df2,b65e0582593bae3c51545d0814e35170,2739,Lassa mammarenavirus,Seroprevalence - IgG,49.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,43.3,55.9,CI95%,119,240,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Other;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,20,46,240,Nigeria,Irrua,NA,Feb 02,2019,NA,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
a1343eeb54acbd2cbcdc42a4b1415df2,8966bc4ad34202c57e7f46d0681eca8b,2739,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Contact with animal;Other,NA,Significant,Adjusted,Female,Hospital based,Pregnant women,20,46,240,Nigeria,Irrua,NA,Feb 02,2019,NA,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a1343eeb54acbd2cbcdc42a4b1415df2,f7b694cf7347836940d894b54e47a417,2739,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Other,NA,Not significant,Adjusted,Female,Hospital based,Pregnant women,20,46,240,Nigeria,Irrua,NA,Feb 02,2019,NA,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
3bae49c8b337eb4110a380e79470c484,bc703f5c7ad874639c0c366bd89d1854,2759,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Sex,NA,Not significant,Adjusted,Both,Community based,Other,6,99,702,Guinea,Basse-Guinee,NA,NA,2016,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
3bae49c8b337eb4110a380e79470c484,5b2b9044e9484d27e81f70c33a6768f0,2759,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Age;Sex,NA,Not significant,Adjusted,Both,Community based,Mixed groups,17,90,584,Guinea,Guniee Forestiere,NA,NA,2017,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
3bae49c8b337eb4110a380e79470c484,29a027e8e9624538b773151db786f078,2759,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Other,NA,Significant,Adjusted,Both,Community based,Mixed groups,17,90,584,Guinea,Guniee Forestiere,NA,NA,2017,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
3bae49c8b337eb4110a380e79470c484,b22483921d1480a170ae866ab99bcaae,2759,Lassa mammarenavirus,Seroprevalence - IgG,11.9,0,Percentage (%),0,20,Mean,NA,NA,9.7,14.5,CI95%,84,702,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Other,6,99,702,Guinea,Basse-Guinee,NA,NA,2016,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
3bae49c8b337eb4110a380e79470c484,e70e70087b10d53f7e5ab65387b87b37,2759,Lassa mammarenavirus,Seroprevalence - IgG,59.6,0,Percentage (%),16.9,86.84,Mean,NA,NA,55.5,63.5,CI95%,348,584,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,17,90,584,Guinea,Guniee Forestiere,NA,NA,2017,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
3bae49c8b337eb4110a380e79470c484,b6584477ca8c340df205b23b75b51433,2759,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Age;Other,NA,Significant,Adjusted,Both,Community based,Other,6,99,702,Guinea,Basse-Guinee,NA,NA,2016,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
664625d3b41c6769054152af5f535eac,e3370dd3d362552deafc3ed647b99ad2,2760,Lassa mammarenavirus,Severity - case fatality rate (CFR),29.9,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,20,67,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,69,Nigeria,Ebonyi State,NA,Dec 12,2017,NA,Apr 04,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
664625d3b41c6769054152af5f535eac,4631436e60f340296a39018d7f18ed66,2760,Lassa mammarenavirus,Severity - case fatality rate (CFR),85.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,12,14,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,14,Nigeria,Ebonyi State,NA,Aug 08,2018,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
664625d3b41c6769054152af5f535eac,9a5a19d72cb80604b0f67a6d36ef1d75,2760,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7,0,Days,7,12,Median,NA,NA,4,13,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,67,Nigeria,Ebonyi State,NA,Dec 12,2017,NA,Apr 04,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
664625d3b41c6769054152af5f535eac,2edba65b5dfd92f4cb3ed813995c7339,2760,Lassa mammarenavirus,Human delay - symptom onset>admission to care,10,0,Days,8,14,Median,NA,NA,7,12,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,9,Nigeria,Ebonyi State,NA,Aug 08,2018,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
664625d3b41c6769054152af5f535eac,1d695dfc044bcbda20a01bb29a828e05,2760,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Sex,NA,Not significant,Unspecified,Both,Hospital based,Persons under investigation,NA,NA,83,Nigeria,Ebonyi State,NA,Dec 12,2017,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
664625d3b41c6769054152af5f535eac,8be60a42471b217ee0e35188aa10a156,2760,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,83,Nigeria,Ebonyi State,NA,Dec 12,2017,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
d18376f8fbdaee1397fe7ced51d31ea1,fda5d9e52718bc05dc7a9b1842866abe,2772,Lassa mammarenavirus,Seroprevalence - IgG,20.12,0,Percentage (%),0,83.25,Unspecified,NA,NA,NA,NA,NA,1040,5168,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,5168,Sierra Leone,Kenema,NA,Jul 07,2015,NA,Jun 06,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
d18376f8fbdaee1397fe7ced51d31ea1,b361c38f12a29443f507ccb0add48f96,2772,Lassa mammarenavirus,Seroprevalence - IgG,10.61,0,Percentage (%),0,88.33,Unspecified,NA,NA,NA,NA,NA,339,3196,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,3196,Sierra Leone,Tonkolili,NA,Jul 07,2015,NA,Jun 06,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
d18376f8fbdaee1397fe7ced51d31ea1,464a9c081a15842c9fa828ae59c782e7,2772,Lassa mammarenavirus,Seroprevalence - IgG,14.14,0,Percentage (%),0,74.39,Unspecified,NA,NA,NA,NA,NA,322,2278,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,2278,Sierra Leone,Port Loko,NA,Jul 07,2015,NA,Jun 06,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
1eceb275acb47156e71a4a3756170a85,77cb14c0e5b4f567b8d2b5add13a4766,2818,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,201,Nigeria,Irrua,NA,Jan 01,2014,NA,Apr 04,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
1eceb275acb47156e71a4a3756170a85,80ea2c35376d2d9fa8617918faa3fa76,2818,Lassa mammarenavirus,Severity - case fatality rate (CFR),37.6,0,Percentage (%),24,37.6,Unspecified,NA,NA,NA,NA,NA,115,306,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,306,Nigeria,Irrua,NA,Jan 01,2014,NA,Apr 04,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
ccda4092e544004da9459be04bf86efd,8a62c41b2e0cf72b75cf7b219924afcb,2826,Lassa mammarenavirus,Seroprevalence - IgG,45.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,38.4,53.1,CI95%,77,170,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Hospital based,Pregnant women,20,46,170,Nigeria,Edo State,12,Feb 02,2019,20,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
61b4127c65419fb48e0e81c450164f2b,44b42bfd7e5254fd8fd05cddc64aa68f,3147,Lassa mammarenavirus,Severity - case fatality rate (CFR),28,0,Percentage (%),3.5,82,Unspecified,NA,NA,NA,NA,NA,16,57,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Age;Disease generation;Symptoms,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Children,0,15,57,Nigeria,Irrua,NA,Jan 01,2009,NA,Aug 08,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
61b4127c65419fb48e0e81c450164f2b,eec72961d34daf030e8c11768925ffe8,3147,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Unspecified,Both,Hospital based,Children,0,15,57,Nigeria,Irrua,NA,Jan 01,2009,NA,Aug 08,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
bc6c495396faeb6c5a51918f9c5c3611,3578bba71daf1a7e3e11a73efcfdfb2f,3153,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6,0,Days,3,10,Median,NA,NA,4,10,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Disease generation;Occupation;Other;Region;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,389,Nigeria,Edo; Ondo; Cross River; Nasarawa,NA,Dec 12,2018,NA,Apr 04,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
bc6c495396faeb6c5a51918f9c5c3611,77d504ab43c35ef7a218373ff721f74d,3153,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Onset-Admission Delay,Age;Close contact;Funeral;Household contact;Non-household contact;Occupation;Other;Sex,Healthcare;Other;Public Transport,Not significant,Not adjusted,Unspecified,Population based,Persons under investigation,NA,NA,389,Nigeria,Edo; Ondo; Cross River; Nasarawa,NA,Dec 12,2018,NA,Apr 04,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
a554804f0a1473afc8a019fb476a8cc7,9163b724d10bf15e025fdf7428f80a2d,3215,Lassa mammarenavirus,Severity - case fatality rate (CFR),37.2,0,Percentage (%),14.3,71.4,Unspecified,NA,NA,NA,NA,NA,42,113,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Age;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,113,Nigeria,Ebonyi,1,Jan 01,2018,31,Mar 03,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
ad8ffa9639307cf82fb48df77b54cbd6,b889c5f7c506abf35d7e0ca3d1cefbf7,3258,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,20027,Nigeria,NA,NA,NA,2018,NA,NA,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
ad8ffa9639307cf82fb48df77b54cbd6,ea9052e2ae045d1bfbfe262731f0003a,3258,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other,Education;Healthcare;Other,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,20027,Nigeria,NA,NA,NA,2018,NA,NA,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
ad8ffa9639307cf82fb48df77b54cbd6,dd0c36555205e4327a960b9d490353bb,3258,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,20027,Nigeria,NA,NA,NA,2018,NA,NA,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
ad8ffa9639307cf82fb48df77b54cbd6,267f1f2e8040c0e55aef8f055c534762,3258,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other,Other,Not significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,20027,Nigeria,NA,NA,NA,2018,NA,NA,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
0ca3ba0c5d6b0e45f977bc47656c73f3,b118571d63d2fc74a6db0760b4c0dd72,3395,Lassa mammarenavirus,Seroprevalence - IFA,0,0,Percentage (%),0,0,Unspecified,NA,NA,NA,NA,NA,0,486,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,School based,Children,8,10,486,Zimbabwe,Omay; Ndowoyo; Maranke; Cbiweshe,NA,NA,1980,NA,NA,1980,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
701e666ecf9e42a9d9e8d84ca4043528,7ef47066af47ca6dd9a8f8263b238f78,3530,Lassa mammarenavirus,Seroprevalence - IgG,33.2,0,Percentage (%),21.6,44,Unspecified,NA,NA,NA,NA,NA,682,2051,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Other;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,2051,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
701e666ecf9e42a9d9e8d84ca4043528,f429a686e40a617bad8e259d6ba57979,3530,Lassa mammarenavirus,Seroprevalence - IgM,25.6,0,Percentage (%),16.5,36.4,Unspecified,NA,NA,NA,NA,NA,838,3277,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Other;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,3277,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
701e666ecf9e42a9d9e8d84ca4043528,a4faa37a77cca24d25335d55e49ab422,3530,Lassa mammarenavirus,Severity - case fatality rate (CFR),78.5,0,Percentage (%),31,100,Unspecified,NA,NA,NA,NA,NA,106,135,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,Other;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,135,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
701e666ecf9e42a9d9e8d84ca4043528,b761e33ad32b445a5c38f73261c757fe,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Age;Hospitalisation;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
701e666ecf9e42a9d9e8d84ca4043528,5094862628a0a15b88e29b80d8c64f91,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
701e666ecf9e42a9d9e8d84ca4043528,ba08764246fdab670bfc0a7575d40677,3530,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,1,Jan 01,2012,31,Dec 12,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
